0.537422,0
0.53965,0
0.534033,0
0.503084,0
0.495351,0
0.509298,0
0.518749,0
0.523194,0
0.540821,0
0.529497,0
0.525901,0
0.521699,0
0.523829,0
0.525314,0
0.515595,0
0.51502,0
0.52686,0
0.54318,0
0.54131,0
0.56923,0
0.555322,0
0.560323,0
0.52309,0
0.520002,0
0.528369,0
0.519606,0
0.516213,0
0.542104,0
0.51609,0
0.510711,0
0.501978,0
0.533703,0
0.496677,0
0.520589,0
0.502818,0
0.48735,0
0.213605,62
0.350561,63
0.195375,63
0.194364,63
0.392585,63
0.269465,63
0.119775,63
0.198257,63
0.187954,63
0.119521,63
0.333746,63
0.194477,63
0.44016,63
0.122759,63
0.270565,63
0.157111,63
0.188832,63
0.121091,63
0.428057,63
0.201293,63
0.210202,63
0.282295,63
0.289206,63
0.374465,63
0.128051,63
0.233364,63
0.28078,63
0.12024,63
0.119573,63
0.218722,63
0.409448,63
0.224768,63
0.126607,63
0.125405,63
0.200875,63
0.125996,63
0.240156,63
0.271089,63
0.130624,63
0.307424,64
0.164951,64
0.285768,64
0.135894,64
0.179418,64
0.20703,64
0.190328,64
0.244559,64
0.146331,65
0.443395,65
0.368676,65
0.144485,65
0.210729,65
0.145925,66
0.122758,66
0.122485,66
0.182355,66
0.42585,66
0.324491,66
0.146852,67
0.13326,68
0.136786,68
0.409096,70
0.182127,70
0.482473,73
,
,
33.528847,Tiempo total
0.2289822656,Tiempo medio acierto
0.5242772778,Tiempo medio fallo
36,Fallos en 100
